JavaScript Basics, Functions, Arrow Functions, ES6 Features, Objects, Arrays, Spread Operator, Destructuring, Callbacks, Callback Hell, Promises, Promise States, then/catch/finally, Promise Chaining, Async/Await, try–catch, Node.js Event Loop, Timers, Microtasks, Recursion, Base & Recursive Case, Call Stack, Divide & Conquer, Dynamic Programming, Memoization, Optimal Substructure, Greedy Strategy, Big-O Analysis, Time Complexity, Space Complexity, Logarithms, Growth Rates, Worst/Average Case Analysis, Searching Techniques, Binary Search, Sliding Window, Two-Pointer Logic, Hash Tables, Hash Functions, Collision Handling, Universal Hashing, Perfect Hashing, Amortized Hashing, Linked Lists, Stacks, Queues, Trees, BST Ordering, Balanced Trees, Red-Black Properties, Black Height, Sentinel Nodes, 2-3-4 Tree Join/Split, Heap Operations, Priority Queues, Fibonacci Heaps, Binomial Heaps, Graph Basics, Vertices & Edges, Directed/Undirected Graphs, BFS Tree, Level Array, Parent Array, Queue-Based Traversal, DFS, Backtracking, Shortest Path Tree, Relaxation, Predecessor Subgraph, Triangle Inequality (Graphs), DAG Shortest Path Property, Negative-Weight Cycles, All-Pairs Shortest Paths, Matrix Multiplication for APSP, Repeated Squaring, Transitive Closure, Johnson’s Algorithm, Weighted Graph Representations, MST Concepts, Safe Edges, Light Edge, Cut Property, Max-Min Fairness, Congestion Collapse, Offered Load, Goodput, Network Layers, OSI Model, Transport Layer, TCP/UDP, Ports, Congestion Control Basics, SNMP, Network Management, Traffic Shaping, DNS Hierarchy, MX Records, Canonical & Alias Names, Load Balancing, SMTP, Email Delivery Model, Application Layer Protocols, Reliability, Fault Tolerance, Redundancy, Backup Strategies, CIA Triad, Security Threats, Authentication vs Authorization, Cohesion Types, Coupling Types, Software Modularity, Versioning Principles, Pattern Matching, Suffix Trees, String Algorithms, Set Cover, Combinatorial Search, Numerical Stability, Floating-Point Precision, Line Intersection Geometry, Degeneracy Handling, Matrix Borders, Max-Sum Submatrix, Sparse Similarity Computation, Random Node Selection in BST, k-Distance, Local Outlier Factor (LOF), Density-Based Outliers, Clustering Fundamentals, Biclustering Concepts, Gene–Condition Matrix, Constant & Coherent Biclusters, Machine Learning Basics, Classifiers, Training Sets, Precision–Recall Trade-off, Imbalanced Class Evaluation, Rejection Mechanism, Neural Models, Linear Models, SVMs, Kernel Methods, Hill-Climbing Classifier Optimization, Python Classes, Self Binding, Object Identity, Attribute Resolution, Dot Notation Semantics, Automatic Memory Management, Garbage Collection, Intrinsic Class Attributes, Bit Manipulation, Bit Masking, Clearing Bit Ranges, Binary Fraction Conversion, Alternating Bit Sequences, OR-Merge Technique, mathematical logic, proof techniques, red-black trees, asymptotic analysis, big-O notation, time complexity, order of growth, polynomial-time algorithms, divide-and-conquer, elementary number theory, finite automata theory, cross products, derivatives, gradients, variance, supervised learning, k-NN classifier, unsupervised learning, data preprocessing, attribute scaling, graph algorithms, shortest paths, Euler tours, minimum spanning trees, NP-completeness, physical layer concepts, data link layer concepts, network layer concepts, transport layer concepts, TCP internals, UDP internals, IPv4 addressing, packet routing, client-server architecture, connection-oriented communication, connectionless communication, three-way handshake, DNS lookup mechanism, buffer size optimization, byte encoding and decoding, RFC standards, wireless network principles, asynchronous programming, callbacks, promises, event-driven programming, Node.js runtime, genetic sequences, FASTA format, Basic programming knowledge, variables, data types, arrays, 2D arrays, loops, conditionals, functions, recursion, pseudocode understanding, debugging basics, pointers and references, dynamic memory concept, stacks, queues, linked lists, trees, binary trees, BST properties, tree traversals, rotations (left/right), graphs, adjacency lists, adjacency matrices, edge lists, directed graphs, undirected graphs, weighted graphs, unweighted graphs, paths, cycles, connected components, DAG concepts, topological ordering, shortest path intuition, MST basics, priority queues, min-heap operations, union–find (DSU), hashing basics, hash functions, collisions, modular arithmetic, probability basics, expected value, randomness, uniform hashing assumption, statistics (mean, median, mode, variance, standard deviation), z-score, binning, chi-square test, entropy basics, information gain, correlation, covariance, normalization formulas, scaling, basic algebra, logarithms, exponents, summations, recurrence relations, induction, Big-O notation, worst-case vs average-case vs amortized analysis, geometric series, binary representation, bitwise operations, modular inverse, number theory basics, combinatorics, matrix mathematics, matrix multiplication rules, distance formulas, coordinate geometry, vectors and dot products, Gaussian distribution, probability density functions, clustering basics, similarity measures, Euclidean distance, k-NN intuition, dynamic programming fundamentals, optimal substructure, overlapping subproblems, memoization, 2D DP tables, chain rule intuition, gradient descent basics, neural network basics, activation functions (sigmoid), MSE loss, backpropagation basics, optimization concepts, overfitting vs generalization, machine learning fundamentals, classifier basics, rule-based reasoning, genetic algorithms fundamentals (chromosomes, crossover, mutation, fitness), Python basics, loops, functions, generators, iterators, coroutines, yield keyword, lazy evaluation, exception handling, file handling, regex basics, modules and imports, OOP concepts (classes, objects, inheritance), decorators, serialization (pickle), collections (list, tuple, set, dict), hashing rules for dict keys, set operations, networking fundamentals, OSI model, TCP/IP model, IP addressing (IPv4/IPv6), ports and sockets, reliable vs unreliable communication, UDP basics, TCP basics, sequence numbers, ACKs, RTT, timers, retransmissions, flow control, congestion control, sliding window protocols, Go-Back-N, Selective Repeat, three-way handshake, TCP states, ECN basics, queueing theory basics, router architecture, switching fabrics, HOL blocking, scheduling (FIFO, priority, round-robin, WFQ), Internet routing basics, forwarding tables, longest-prefix match, SDN basics, wireless fundamentals, RF basics, signal propagation, multipath, fading, SNR, ISM bands, modulation (QPSK, QAM), OFDM/OFDMA, CSMA/CA, RTS/CTS, WiFi (802.11), Bluetooth (802.15),
Zigbee (802.15.4), LTE basics, mobile networks, handover, CDMA basics, RFID fundamentals, sensor networks basics, security basics (encryption, confidentiality, integrity, authentication), classical cryptography (Caesar, substitution, affine, one-time pad), frequency analysis, modular arithmetic for ciphers, affine cipher math, substitution cipher patterns, word pattern logic, data warehousing basics, OLAP cubes, star and snowflake schemas, dimensions and measures, roll-up, drill-down, slice, dice, ETL process, metadata, concept hierarchies, attribute-oriented induction, ROLAP, MOLAP, HOLAP, cost models, table expansion and contraction, amortized analysis fundamentals. Bundle Protocol, Store-Carry-Forward, Contact Scheduling, Delay-Tolerant Networking (DTN), Persistent Storage in Networking, Ground-Station Routing, Satellite Backhaul, Manhattan Distance Heuristic, f/g/h Heuristics (A/Pathfinding), Timeline-Based Scheduling, Weighted Job Scheduling, Jukebox System Architecture, Playlist Queues, Multi-Level Parking Allocation, Vehicle Size Constraints (allocation logic), Dunder Methods (add, sub), Operator Overloading Mechanics, Immutability Design Patterns, Probabilistic Analysis, Randomized Algorithm Theory, Secretary Problem, Kubernetes kubectl imperative/declarative commands, Pod Lifecycle, Containerization (Dockerfile → image → container), Declarative vs Imperative manifests, kubectl apply/replace/edit, Namespaces & UID vs name, Declarative YAML best-practices, CKAD exam kubectl usage patterns, Message Queue vs Stream semantics, Broker vs Peer-to-Peer Messaging, Publish/Subscribe variants, Request/Reply in asynchronous systems, Command/Event/Document message types, Stream vs Queue durability semantics, MQTT/AMQP/STOMP basics, WebSocket-based scaling patterns, Minimal realtime chat (ws) architecture, Message routing & persistent queues, Message ordering & consumer groups, Queue log append-only semantics, Message broker features (routing, transformation, persistent queues), Sequential-covering (rule induction) algorithm, Rule specialization/generalization, Information-gain for rule search, Predicates & recursion for ILP-style rules, Abstract Base Classes (ABCs) concept, ABCMeta & @abstractmethod, Virtual subclasses & register(), Mixins pattern, Defining interfaces with ABCs, Concrete vs Abstract class instantiation rules, Virtual subclass registration, Persistent data-structure concept (persistence), van Emde Boas trees, Fusion trees, Exponential search trees, Dynamic graph data structures, Matrix-based APSP multiplication (APSP via repeated squaring), Johnson’s algorithm idea (APSP reweighting), Predecessor matrix for APSP, Reweighting (Johnson / potential function), SSSP relaxation operator formalism, Shortest-path estimates (d[v]) & predecessor subgraph, Negative-weight cycle detection, Safe edges & cut property (MST proofs), Light edge concept, Cut-respecting sets, MST loop invariant, Flow decomposition theorem (extracting paths from flow), Vertex-splitting reduction for vertex-capacitated flows, Edge/vertex-disjoint paths ↔ max flow reduction, Bipartite matching via max-flow reduction, Orlin’s algorithm mention (flow complexity context), Persistent tree join/split semantics (2-3-4 join/split), Red-Black tree black-height invariants, Sentinel node usage in balanced trees, van Emde Boas-specific operations (predecessor/successor faster bounds), Fusion-tree bit-manipulation speedups, Counting/radix sort lower-bound context, Decision-tree comparison-sort lower bound (decision-tree model), Information-theoretic lower bounds for sorting, Row-major vs Column-major matrix layout implications, Board/game state evaluation patterns (game programming design), Tic-Tac-Toe program design patterns (state eval), Spatial & temporal data types for multimedia mining, Data cube roll-up & summarization, Attribute-oriented induction, Outlier analysis (distance/density variants referenced earlier but here: LOF variants’ parameter tuning specifics), Sparse similarity computation techniques, Max-sum submatrix / largest all-ones subsquare (matrix border problems), Word-rectangle construction (word-rectangle packing / constraints), van Emde Boas & fusion-tree usage contexts (repeated for emphasis), Dynamic programming recurrence framing for APSP and weighted job scheduling DP, Memoization strategies for timeline/weighted scheduling, Overlapping-subproblem detection in scheduling, Priority rules in pathfinding (A tie-breaking heuristics), Priority queue decrease-key complexity concerns (heap implementations), Stack-min technique / multi-stack implementation patterns, Multilevel parking allocation algorithms (greedy + constraints), Make-Set/Union-Find with path compression & amortized bounds, Secretary-problem style selection & online algorithms, Probabilistic method applications in randomized algorithms, Randomized pivot selection (quicksort robustness), Merge-using-OR technique for bit problems, Bit-fraction conversions & alternating-bit sequence patterns, Clearing bit ranges and shift-with-mask idioms,Manchester Encoding, Bit Stuffing, Character Stuffing, ALOHA and Slotted ALOHA access methods, CSMA, CSMA/CD, CSMA/CA, Token Ring operation, Frame Relay fundamentals, MPLS basics, IPv6 NAT66, SLAAC address configuration, ICMPv6 operations, OSPF DR/BDR selection, VLAN architecture, NFS and RPC concepts, Kubernetes security contexts, filesystem group IDs, secret creation and mounting, service accounts, ClusterIP and NodePort services, Kubernetes network policies, label selectors, sidecar container pattern, persistent volumes, persistent volume claims, storage classes, readiness/liveness/startup probes, port mappings and access control, vertical pod autoscaling, attribute-oriented induction, bitmap and join indexes, snowflake and fact constellation schema modeling, data cube materialization techniques, multiway array aggregation, BUC and star-cubing algorithms, prediction cubes, multifeature cubes, exception-based cube analysis, pattern-growth mining, vertical dataset formats, sampling cubes, ranking cubes, and business analysis frameworks, along with machine learning prerequisites such as bagging, boosting, AdaBoost, voting ensembles, bias–variance tradeoff, handling imbalanced or unknown data, rule-based classifiers, sequential covering, multi-label classification using binary relevance, classifier chains and stacking, SOM networks, learning curves, significance testing and confidence intervals, and graph theory concepts including unique topological ordering, Hamiltonian paths in DAGs, longest-path computation, and DAG-based prerequisite modeling
pdf_file,term,label
databases_1.pdf,SQL,1
databases_1.pdf,normalization,1
databases_1.pdf,primary key,1
databases_1.pdf,foreign key,1
databases_1.pdf,transaction,1
databases_1.pdf,indexing,1
artificial_intelligence_2.pdf,search,1
artificial_intelligence_2.pdf,heuristic,1
artificial_intelligence_2.pdf,state space,1
artificial_intelligence_2.pdf,knowledge representation,1
artificial_intelligence_2.pdf,inference,1
operating_systems_3.pdf,process,1
operating_systems_3.pdf,thread,1
operating_systems_3.pdf,scheduling,1
operating_systems_3.pdf,deadlock,1
operating_systems_3.pdf,paging,1
operating_systems_3.pdf,virtual memory,1
data_structures_4.pdf,array,1
data_structures_4.pdf,linked list,1
data_structures_4.pdf,stack,1
data_structures_4.pdf,queue,1
data_structures_4.pdf,tree,1
data_structures_4.pdf,graph,1
data_structures_4.pdf,hashing,1
machine_learning_5.pdf,training data,1
machine_learning_5.pdf,feature,1
machine_learning_5.pdf,label,1
machine_learning_5.pdf,classification,1
machine_learning_5.pdf,regression,1
machine_learning_5.pdf,overfitting,1
cloud_computing_6.pdf,virtualization,1
cloud_computing_6.pdf,IaaS,1
cloud_computing_6.pdf,PaaS,1
cloud_computing_6.pdf,SaaS,1
cloud_computing_6.pdf,scalability,1
cloud_computing_6.pdf,multi-tenancy,1
cyber_security_7.pdf,encryption,1
cyber_security_7.pdf,firewall,1
cyber_security_7.pdf,malware,1
cyber_security_7.pdf,authentication,1
cyber_security_7.pdf,intrusion detection,1
big_data_8.pdf,Hadoop,1
big_data_8.pdf,HDFS,1
big_data_8.pdf,MapReduce,1
big_data_8.pdf,YARN,1
big_data_8.pdf,distributed processing,1
software_engineering_9.pdf,SDLC,1
software_engineering_9.pdf,requirements,1
software_engineering_9.pdf,UML,1
software_engineering_9.pdf,testing,1
software_engineering_9.pdf,maintenance,1
computer_networks_10.pdf,router,1
computer_networks_10.pdf,switch,1
computer_networks_10.pdf,OSI model,1
computer_networks_10.pdf,TCP,1
computer_networks_10.pdf,UDP,1
computer_networks_10.pdf,IP addressing,1
computer_networks_10.pdf,subnetting,1
databases_11.pdf,SQL,1
databases_11.pdf,normalization,1
databases_11.pdf,primary key,1
databases_11.pdf,foreign key,1
databases_11.pdf,transaction,1
databases_11.pdf,indexing,1
artificial_intelligence_12.pdf,search,1
artificial_intelligence_12.pdf,heuristic,1
artificial_intelligence_12.pdf,state space,1
artificial_intelligence_12.pdf,knowledge representation,1
artificial_intelligence_12.pdf,inference,1
operating_systems_13.pdf,process,1
operating_systems_13.pdf,thread,1
operating_systems_13.pdf,scheduling,1
operating_systems_13.pdf,deadlock,1
operating_systems_13.pdf,paging,1
operating_systems_13.pdf,virtual memory,1
data_structures_14.pdf,array,1
data_structures_14.pdf,linked list,1
data_structures_14.pdf,stack,1
data_structures_14.pdf,queue,1
data_structures_14.pdf,tree,1
data_structures_14.pdf,graph,1
data_structures_14.pdf,hashing,1
machine_learning_15.pdf,training data,1
machine_learning_15.pdf,feature,1
machine_learning_15.pdf,label,1
machine_learning_15.pdf,classification,1
machine_learning_15.pdf,regression,1
machine_learning_15.pdf,overfitting,1
cloud_computing_16.pdf,virtualization,1
cloud_computing_16.pdf,IaaS,1
cloud_computing_16.pdf,PaaS,1
cloud_computing_16.pdf,SaaS,1
cloud_computing_16.pdf,scalability,1
cloud_computing_16.pdf,multi-tenancy,1
cyber_security_17.pdf,encryption,1
cyber_security_17.pdf,firewall,1
cyber_security_17.pdf,malware,1
cyber_security_17.pdf,authentication,1
cyber_security_17.pdf,intrusion detection,1
big_data_18.pdf,Hadoop,1
big_data_18.pdf,HDFS,1
big_data_18.pdf,MapReduce,1
big_data_18.pdf,YARN,1
big_data_18.pdf,distributed processing,1
software_engineering_19.pdf,SDLC,1
software_engineering_19.pdf,requirements,1
software_engineering_19.pdf,UML,1
software_engineering_19.pdf,testing,1
software_engineering_19.pdf,maintenance,1
computer_networks_20.pdf,router,1
computer_networks_20.pdf,switch,1
computer_networks_20.pdf,OSI model,1
computer_networks_20.pdf,TCP,1
computer_networks_20.pdf,UDP,1
computer_networks_20.pdf,IP addressing,1
computer_networks_20.pdf,subnetting,1
databases_21.pdf,SQL,1
databases_21.pdf,normalization,1
databases_21.pdf,primary key,1
databases_21.pdf,foreign key,1
databases_21.pdf,transaction,1
databases_21.pdf,indexing,1
artificial_intelligence_22.pdf,search,1
artificial_intelligence_22.pdf,heuristic,1
artificial_intelligence_22.pdf,state space,1
artificial_intelligence_22.pdf,knowledge representation,1
artificial_intelligence_22.pdf,inference,1
operating_systems_23.pdf,process,1
operating_systems_23.pdf,thread,1
operating_systems_23.pdf,scheduling,1
operating_systems_23.pdf,deadlock,1
operating_systems_23.pdf,paging,1
operating_systems_23.pdf,virtual memory,1
data_structures_24.pdf,array,1
data_structures_24.pdf,linked list,1
data_structures_24.pdf,stack,1
data_structures_24.pdf,queue,1
data_structures_24.pdf,tree,1
data_structures_24.pdf,graph,1
data_structures_24.pdf,hashing,1
machine_learning_25.pdf,training data,1
machine_learning_25.pdf,feature,1
machine_learning_25.pdf,label,1
machine_learning_25.pdf,classification,1
machine_learning_25.pdf,regression,1
machine_learning_25.pdf,overfitting,1
cloud_computing_26.pdf,virtualization,1
cloud_computing_26.pdf,IaaS,1
cloud_computing_26.pdf,PaaS,1
cloud_computing_26.pdf,SaaS,1
cloud_computing_26.pdf,scalability,1
cloud_computing_26.pdf,multi-tenancy,1
cyber_security_27.pdf,encryption,1
cyber_security_27.pdf,firewall,1
cyber_security_27.pdf,malware,1
cyber_security_27.pdf,authentication,1
cyber_security_27.pdf,intrusion detection,1
big_data_28.pdf,Hadoop,1
big_data_28.pdf,HDFS,1
big_data_28.pdf,MapReduce,1
big_data_28.pdf,YARN,1
big_data_28.pdf,distributed processing,1
software_engineering_29.pdf,SDLC,1
software_engineering_29.pdf,requirements,1
software_engineering_29.pdf,UML,1
software_engineering_29.pdf,testing,1
software_engineering_29.pdf,maintenance,1
computer_networks_30.pdf,router,1
computer_networks_30.pdf,switch,1
computer_networks_30.pdf,OSI model,1
computer_networks_30.pdf,TCP,1
computer_networks_30.pdf,UDP,1
computer_networks_30.pdf,IP addressing,1
computer_networks_30.pdf,subnetting,1
databases_31.pdf,SQL,1
databases_31.pdf,normalization,1
databases_31.pdf,primary key,1
databases_31.pdf,foreign key,1
databases_31.pdf,transaction,1
databases_31.pdf,indexing,1
artificial_intelligence_32.pdf,search,1
artificial_intelligence_32.pdf,heuristic,1
artificial_intelligence_32.pdf,state space,1
artificial_intelligence_32.pdf,knowledge representation,1
artificial_intelligence_32.pdf,inference,1
operating_systems_33.pdf,process,1
operating_systems_33.pdf,thread,1
operating_systems_33.pdf,scheduling,1
operating_systems_33.pdf,deadlock,1
operating_systems_33.pdf,paging,1
operating_systems_33.pdf,virtual memory,1
data_structures_34.pdf,array,1
data_structures_34.pdf,linked list,1
data_structures_34.pdf,stack,1
data_structures_34.pdf,queue,1
data_structures_34.pdf,tree,1
data_structures_34.pdf,graph,1
data_structures_34.pdf,hashing,1
machine_learning_35.pdf,training data,1
machine_learning_35.pdf,feature,1
machine_learning_35.pdf,label,1
machine_learning_35.pdf,classification,1
machine_learning_35.pdf,regression,1
machine_learning_35.pdf,overfitting,1
cloud_computing_36.pdf,virtualization,1
cloud_computing_36.pdf,IaaS,1
cloud_computing_36.pdf,PaaS,1
cloud_computing_36.pdf,SaaS,1
cloud_computing_36.pdf,scalability,1
cloud_computing_36.pdf,multi-tenancy,1
cyber_security_37.pdf,encryption,1
cyber_security_37.pdf,firewall,1
cyber_security_37.pdf,malware,1
cyber_security_37.pdf,authentication,1
cyber_security_37.pdf,intrusion detection,1
big_data_38.pdf,Hadoop,1
big_data_38.pdf,HDFS,1
big_data_38.pdf,MapReduce,1
big_data_38.pdf,YARN,1
big_data_38.pdf,distributed processing,1
software_engineering_39.pdf,SDLC,1
software_engineering_39.pdf,requirements,1
software_engineering_39.pdf,UML,1
software_engineering_39.pdf,testing,1
software_engineering_39.pdf,maintenance,1
computer_networks_40.pdf,router,1
computer_networks_40.pdf,switch,1
computer_networks_40.pdf,OSI model,1
computer_networks_40.pdf,TCP,1
computer_networks_40.pdf,UDP,1
computer_networks_40.pdf,IP addressing,1
computer_networks_40.pdf,subnetting,1
databases_41.pdf,SQL,1
databases_41.pdf,normalization,1
databases_41.pdf,primary key,1
databases_41.pdf,foreign key,1
databases_41.pdf,transaction,1
databases_41.pdf,indexing,1
artificial_intelligence_42.pdf,search,1
artificial_intelligence_42.pdf,heuristic,1
artificial_intelligence_42.pdf,state space,1
artificial_intelligence_42.pdf,knowledge representation,1
artificial_intelligence_42.pdf,inference,1
operating_systems_43.pdf,process,1
operating_systems_43.pdf,thread,1
operating_systems_43.pdf,scheduling,1
operating_systems_43.pdf,deadlock,1
operating_systems_43.pdf,paging,1
operating_systems_43.pdf,virtual memory,1
data_structures_44.pdf,array,1
data_structures_44.pdf,linked list,1
data_structures_44.pdf,stack,1
data_structures_44.pdf,queue,1
data_structures_44.pdf,tree,1
data_structures_44.pdf,graph,1
data_structures_44.pdf,hashing,1
machine_learning_45.pdf,training data,1
machine_learning_45.pdf,feature,1
machine_learning_45.pdf,label,1
machine_learning_45.pdf,classification,1
machine_learning_45.pdf,regression,1
machine_learning_45.pdf,overfitting,1
cloud_computing_46.pdf,virtualization,1
cloud_computing_46.pdf,IaaS,1
cloud_computing_46.pdf,PaaS,1
cloud_computing_46.pdf,SaaS,1
cloud_computing_46.pdf,scalability,1
cloud_computing_46.pdf,multi-tenancy,1
cyber_security_47.pdf,encryption,1
cyber_security_47.pdf,firewall,1
cyber_security_47.pdf,malware,1
cyber_security_47.pdf,authentication,1
cyber_security_47.pdf,intrusion detection,1
big_data_48.pdf,Hadoop,1
big_data_48.pdf,HDFS,1
big_data_48.pdf,MapReduce,1
big_data_48.pdf,YARN,1
big_data_48.pdf,distributed processing,1
software_engineering_49.pdf,SDLC,1
software_engineering_49.pdf,requirements,1
software_engineering_49.pdf,UML,1
software_engineering_49.pdf,testing,1
software_engineering_49.pdf,maintenance,1
computer_networks_50.pdf,router,1
computer_networks_50.pdf,switch,1
computer_networks_50.pdf,OSI model,1
computer_networks_50.pdf,TCP,1
computer_networks_50.pdf,UDP,1
computer_networks_50.pdf,IP addressing,1
computer_networks_50.pdf,subnetting,1
databases_51.pdf,SQL,1
databases_51.pdf,normalization,1
databases_51.pdf,primary key,1
databases_51.pdf,foreign key,1
databases_51.pdf,transaction,1
databases_51.pdf,indexing,1
artificial_intelligence_52.pdf,search,1
